Scenario,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0347,0.102,0.2733,-0.2622,0.1077,-0.3092,-0.2166,5280.0
Anomalia,0.0209,0.1064,0.2733,-0.2622,0.1084,-0.1987,-0.3866,5280.0
Anomalia,0.0295,0.1109,0.3703,-0.2622,0.1148,-0.0139,0.2472,1680.0
Anomalia,0.0487,0.1081,0.3703,-0.2234,0.1186,-0.1437,0.1505,4080.0
Anomalia,0.028,0.1262,0.3703,-0.3909,0.1293,-0.328,0.5409,1680.0
Anomalia,0.0473,0.1553,0.6231,-0.3909,0.1623,0.2581,1.0411,2640.0
Anomalia,0.0242,0.1758,0.6231,-0.465,0.1774,-0.032,0.7699,3120.0
Anomalia,0.0173,0.1752,0.6231,-0.465,0.1761,0.0761,0.8049,3120.0
Anomalia,0.0351,0.1737,0.6231,-0.465,0.1772,-0.0082,0.8363,3360.0
Anomalia,0.018,0.1604,0.3553,-0.465,0.1614,-0.6073,0.7164,3360.0
Anomalia,0.0412,0.1423,0.3553,-0.4471,0.1481,-0.5535,0.7247,4080.0
Anomalia,0.0394,0.1618,0.4331,-0.4656,0.1665,-0.4528,0.7131,960.0
Anomalia,0.0296,0.1628,0.4331,-0.4656,0.1655,-0.3798,0.3853,960.0
Anomalia,0.0459,0.1474,0.4331,-0.4656,0.1544,-0.3728,0.7207,1200.0
Anomalia,0.0313,0.1483,0.4331,-0.4656,0.1515,-0.2418,0.5698,960.0
Anomalia,0.022,0.1555,0.518,-0.3248,0.157,0.1948,0.136,960.0
Anomalia,0.0266,0.2211,0.8585,-0.5184,0.2227,0.6055,1.7497,1920.0
Anomalia,0.0119,0.297,0.9642,-0.8697,0.2973,0.3888,1.0174,1920.0
Anomalia,0.0384,0.3243,0.9642,-0.8697,0.3265,0.2532,0.1131,3360.0
Anomalia,0.0435,0.3428,0.9642,-0.8697,0.3455,0.1367,-0.1886,3360.0
Anomalia,0.0397,0.3182,0.9642,-0.8697,0.3207,0.0509,0.023,3360.0
Anomalia,0.0466,0.2604,0.7314,-0.5664,0.2646,0.0712,-0.3851,3360.0
Anomalia,0.0237,0.2355,0.7314,-0.5664,0.2367,0.0117,-0.2201,3360.0
Anomalia,0.0297,0.2043,0.4406,-0.4028,0.2065,0.0016,-0.7912,3360.0
Anomalia,0.032,0.1782,0.4406,-0.3916,0.1811,0.1304,-0.4877,3360.0
Anomalia,0.0291,0.1668,0.4406,-0.3916,0.1694,0.1551,-0.1444,960.0
Anomalia,0.0333,0.1593,0.4406,-0.3916,0.1627,0.1171,0.009,2640.0
Anomalia,0.027,0.1506,0.4291,-0.3822,0.153,-0.1626,-0.1222,2880.0
Anomalia,0.043,0.1549,0.4193,-0.3822,0.1607,-0.4255,-0.2934,2880.0
Anomalia,0.0306,0.1848,0.4193,-0.7274,0.1873,-0.7439,0.9099,2880.0
Anomalia,0.0377,0.1985,0.4193,-0.7274,0.202,-0.6728,0.4611,480.0
Anomalia,0.034,0.2023,0.4193,-0.7274,0.2051,-0.5936,0.1929,480.0
Anomalia,0.0192,0.1974,0.4124,-0.7274,0.1983,-0.5621,0.2316,3360.0
Anomalia,0.041,0.1704,0.4124,-0.3686,0.1753,-0.3309,-0.5843,3360.0
Anomalia,0.0235,0.1466,0.3394,-0.3394,0.1485,-0.2076,-0.6317,3360.0
Anomalia,0.0381,0.1366,0.3534,-0.3302,0.1418,-0.1473,-0.4364,3360.0
Anomalia,0.0275,0.1326,0.3534,-0.2823,0.1354,0.1294,-0.572,960.0
Anomalia,0.0239,0.1198,0.3534,-0.2823,0.1222,0.15,-0.2825,1200.0
Anomalia,0.0288,0.1283,0.3534,-0.2823,0.1315,0.1339,-0.5314,960.0
Anomalia,0.0269,0.1158,0.3067,-0.2122,0.1189,0.2347,-0.7276,960.0
Anomalia,0.0434,0.1147,0.3067,-0.2266,0.1227,0.0066,-0.537,960.0
Anomalia,0.0412,0.166,0.5247,-0.4748,0.171,-0.2227,0.7526,480.0
Anomalia,0.0372,0.1981,0.7028,-0.4748,0.2016,0.1127,0.8883,960.0
Anomalia,0.0465,0.2154,0.711,-0.4748,0.2204,0.1769,0.514,2880.0
Anomalia,0.0252,0.2454,0.711,-0.4748,0.2466,0.3424,-0.2302,3120.0
Anomalia,0.0377,0.2278,0.711,-0.4658,0.2309,0.3945,-0.0946,2880.0
Anomalia,0.029,0.2096,0.711,-0.3786,0.2116,0.339,-0.3043,2880.0
Anomalia,0.0241,0.2349,0.6609,-0.4673,0.2361,0.3622,-0.5653,2880.0
Anomalia,0.0359,0.2428,0.6609,-0.7226,0.2455,-0.0193,-0.1015,2880.0
Anomalia,0.0289,0.2678,0.6609,-0.7226,0.2694,-0.163,-0.2905,2880.0
Anomalia,0.0358,0.271,0.6609,-0.7226,0.2734,-0.2318,-0.325,3360.0
Anomalia,0.0312,0.2368,0.5368,-0.7226,0.2388,-0.4749,0.3861,3360.0
Anomalia,0.0187,0.211,0.4583,-0.6496,0.2118,-0.4072,0.1492,3360.0
Anomalia,0.0243,0.176,0.4491,-0.4162,0.1776,-0.15,-0.3741,3360.0
Anomalia,0.0344,0.1978,0.5987,-0.6448,0.2007,-0.5366,1.2646,3360.0
Anomalia,0.0359,0.2146,0.5987,-0.6448,0.2175,-0.5025,0.503,2880.0
Anomalia,0.0546,0.2069,0.5987,-0.6448,0.214,-0.4893,0.9216,3120.0
Anomalia,0.0345,0.2106,0.5987,-0.6448,0.2134,-0.4047,0.6356,2880.0
Anomalia,0.0381,0.1672,0.4523,-0.4423,0.1715,-0.163,-0.1221,2880.0
Anomalia,0.0311,0.1495,0.4523,-0.3674,0.1527,-0.0682,-0.1681,960.0
Anomalia,0.0246,0.15,0.2772,-0.3674,0.152,-0.4403,-0.4624,960.0
Anomalia,0.0373,0.1338,0.3217,-0.3503,0.1389,-0.4098,-0.2471,5040.0
Anomalia,0.0289,0.1427,0.459,-0.3503,0.1456,-0.0293,-0.1659,4080.0
Anomalia,0.027,0.1349,0.459,-0.3503,0.1375,0.0382,0.1283,2880.0
Anomalia,0.0376,0.1172,0.459,-0.2629,0.1231,0.323,0.5016,2880.0
Anomalia,0.0287,0.1103,0.459,-0.2629,0.1139,0.3896,0.9347,2880.0
Anomalia,0.0309,0.0885,0.2695,-0.1836,0.0938,0.0553,-0.1923,4080.0
Anomalia,0.0356,0.0909,0.2695,-0.1736,0.0977,0.0602,-0.3571,960.0
Anomalia,0.0217,0.0929,0.2393,-0.1788,0.0954,-0.0079,-0.548,960.0
Anomalia,0.0321,0.0951,0.3138,-0.1788,0.1003,0.0872,-0.254,960.0
Anomalia,0.0379,0.0967,0.3138,-0.1788,0.1039,0.0342,-0.1492,4080.0
Anomalia,0.033,0.1053,0.3138,-0.2295,0.1104,-0.1173,-0.1011,4080.0
Anomalia,0.0555,0.1872,0.8292,-0.6254,0.1952,0.6052,3.8249,4320.0
Anomalia,0.0323,0.253,0.8292,-0.659,0.255,-0.0696,1.2702,3120.0
Anomalia,0.0326,0.269,0.8292,-0.659,0.271,-0.0542,0.4806,3120.0
Anomalia,0.0396,0.2797,0.8292,-0.659,0.2825,-0.0316,0.1311,2880.0
Anomalia,0.0173,0.2542,0.6621,-0.659,0.2548,-0.1036,-0.0729,4320.0
Anomalia,0.0408,0.209,0.5574,-0.417,0.213,0.2096,-0.7541,4080.0
Anomalia,0.018,0.2267,0.5574,-0.5858,0.2274,0.0224,-0.3658,4080.0
Anomalia,0.0223,0.2368,0.6701,-0.5858,0.2378,0.1694,-0.0538,4080.0
Anomalia,0.0297,0.2319,0.6701,-0.5858,0.2338,-0.0233,-0.1272,4080.0
Anomalia,0.0229,0.2307,0.6701,-0.5858,0.2318,0.0345,-0.037,3360.0
Anomalia,0.0543,0.1987,0.6701,-0.3834,0.206,0.2112,0.1606,3360.0
Anomalia,0.0476,0.1917,0.6498,-0.3753,0.1976,0.1426,0.0631,3360.0
Anomalia,0.0381,0.2142,0.6498,-0.6782,0.2175,-0.1237,0.7487,3360.0
Anomalia,0.0328,0.2511,0.6498,-0.7575,0.2532,-0.4896,1.008,3360.0
Anomalia,0.0298,0.2717,0.6498,-0.7575,0.2734,-0.285,0.2344,3360.0
Anomalia,0.0107,0.2683,0.6304,-0.7575,0.2685,-0.3062,0.0059,3360.0
Anomalia,0.0359,0.2454,0.6304,-0.7575,0.248,-0.4487,0.4143,3360.0
Anomalia,0.0257,0.2046,0.5318,-0.4039,0.2062,0.1116,-0.7405,3360.0
Anomalia,0.0373,0.1808,0.3801,-0.3632,0.1846,-0.2162,-0.88,3360.0
Anomalia,0.0451,0.1803,0.3801,-0.5547,0.1858,-0.5167,-0.0447,3360.0
Anomalia,0.032,0.1701,0.3715,-0.5547,0.1731,-0.4373,0.2036,2640.0
Anomalia,0.0443,0.1559,0.3715,-0.5547,0.1621,-0.4838,1.1645,2640.0
Anomalia,0.0221,0.1629,0.3715,-0.5547,0.1644,-0.4456,1.0798,3360.0
Anomalia,0.028,0.1373,0.3715,-0.4189,0.1401,-0.0124,0.7031,3120.0
Anomalia,0.031,0.1504,0.4316,-0.4189,0.1536,0.1396,0.3155,3840.0
Anomalia,0.0293,0.1903,0.6031,-0.4444,0.1925,0.1294,0.2919,2880.0
Anomalia,0.0259,0.2089,0.6031,-0.498,0.2105,0.1626,0.0797,5280.0
Anomalia,0.039,0.223,0.6031,-0.498,0.2264,0.0874,-0.3376,5280.0
Anomalia,0.027,0.2218,0.6031,-0.498,0.2235,0.1322,-0.3267,3360.0
Anomalia,0.0433,0.1983,0.5197,-0.498,0.203,0.0679,-0.1708,960.0
Anomalia,0.0431,0.1687,0.4882,-0.2996,0.1741,0.3544,-0.27,960.0
Anomalia,0.0266,0.1581,0.4882,-0.2647,0.1603,0.5375,0.0043,960.0
Anomalia,0.04,0.1551,0.4882,-0.2531,0.1602,0.5199,-0.0065,960.0
Anomalia,0.0164,0.142,0.4122,-0.2714,0.1429,0.5142,0.1574,960.0
Anomalia,0.0215,0.1382,0.4122,-0.3509,0.1399,0.1562,0.3362,960.0
Anomalia,0.0334,0.1382,0.3801,-0.3509,0.1422,-0.1237,0.0688,960.0
Anomalia,0.0215,0.1362,0.4364,-0.3509,0.1379,-0.1189,0.1459,960.0
Anomalia,0.0535,0.2014,0.6434,-0.4103,0.2084,0.379,0.4043,5040.0
Anomalia,0.0311,0.2306,0.6434,-0.4848,0.2326,0.4551,-0.192,5040.0
Anomalia,0.037,0.2402,0.6434,-0.4848,0.2431,0.4215,-0.4555,4080.0
Anomalia,0.0338,0.249,0.6434,-0.4848,0.2513,0.3786,-0.6645,5280.0
Anomalia,0.0159,0.1984,0.5238,-0.4848,0.1991,0.2621,-0.3097,2880.0
Anomalia,0.0382,0.2122,0.6392,-0.4529,0.2156,0.1589,-0.188,2880.0
Anomalia,0.0381,0.2665,0.8109,-0.5683,0.2693,0.3186,0.167,2880.0
Anomalia,0.0293,0.3222,0.8109,-1.1317,0.3235,-0.1856,0.7539,5040.0
Anomalia,0.0501,0.3629,0.8109,-1.1317,0.3663,-0.2581,-0.1339,5040.0
Anomalia,0.0283,0.3597,0.8109,-1.1317,0.3608,-0.2205,-0.0895,5280.0
Anomalia,0.0191,0.3178,0.7097,-1.1317,0.3184,-0.4458,0.6402,5280.0
Anomalia,0.0394,0.2587,0.7097,-0.6776,0.2617,-0.2623,0.0545,3360.0
Anomalia,0.0056,0.2092,0.4425,-0.5923,0.2093,-0.2362,-0.2542,3360.0
Anomalia,0.0321,0.2038,0.6594,-0.3941,0.2063,0.1355,-0.4766,2640.0
Anomalia,0.0372,0.2019,0.6594,-0.3941,0.2053,0.1663,-0.3967,2880.0
Anomalia,0.0203,0.2003,0.6594,-0.401,0.2014,0.2693,-0.1728,2880.0
Anomalia,0.0468,0.1961,0.6594,-0.401,0.2016,0.1064,-0.2633,2880.0
Anomalia,0.0346,0.1676,0.4579,-0.401,0.1711,0.0503,-0.4349,2880.0
Anomalia,0.0332,0.1582,0.4579,-0.401,0.1616,-0.1007,-0.2163,3840.0
Anomalia,0.0434,0.1881,0.5676,-0.6062,0.193,-0.2229,0.3891,3840.0
Anomalia,0.0244,0.1941,0.5676,-0.6062,0.1956,-0.1672,0.3577,5040.0
Anomalia,0.0383,0.1969,0.5676,-0.6062,0.2006,-0.2055,0.338,5040.0
Anomalia,0.0365,0.1995,0.5676,-0.6062,0.2028,-0.1536,0.1774,5280.0
Anomalia,0.0333,0.1542,0.4304,-0.4381,0.1578,0.0686,0.0331,3360.0
Anomalia,0.0428,0.1369,0.3738,-0.2652,0.1435,0.2743,-0.6005,960.0
Anomalia,0.0288,0.1216,0.3194,-0.2652,0.1249,0.2317,-0.4145,960.0
Anomalia,0.0221,0.1085,0.3194,-0.2316,0.1107,0.3064,-0.2063,960.0
Anomalia,0.0322,0.102,0.3194,-0.2316,0.107,0.0455,-0.1224,4560.0
Anomalia,0.0241,0.0871,0.2178,-0.219,0.0904,-0.2989,-0.2546,1440.0
Anomalia,0.0317,0.0862,0.2332,-0.219,0.0919,-0.2884,-0.0592,2880.0
Anomalia,0.0318,0.1191,0.4383,-0.3282,0.1233,-0.2178,0.9381,480.0
Anomalia,0.0307,0.1944,0.7583,-0.5756,0.1968,0.216,2.3578,2640.0
Anomalia,0.0354,0.2618,0.7583,-0.7758,0.2642,-0.3023,0.7834,2880.0
Anomalia,0.0308,0.2828,0.7583,-0.7758,0.2845,-0.3024,0.1561,2880.0
Anomalia,0.0454,0.2951,0.7583,-0.7758,0.2986,-0.3039,-0.0275,2880.0
Anomalia,0.0409,0.2603,0.6215,-0.7758,0.2634,-0.4616,0.4708,2880.0
Anomalia,0.0375,0.2076,0.6215,-0.551,0.211,-0.072,0.3687,480.0
Anomalia,0.0451,0.1817,0.6215,-0.3966,0.1872,0.2352,0.3694,4080.0
Anomalia,0.0168,0.1561,0.4439,-0.3461,0.157,-0.0575,-0.3425,4080.0
Anomalia,0.0272,0.1609,0.4439,-0.3461,0.1632,-0.0712,-0.5681,2880.0
Anomalia,0.0235,0.1402,0.3357,-0.3377,0.1421,-0.1388,-0.4924,480.0
Anomalia,0.023,0.1413,0.3357,-0.3377,0.1431,-0.1554,-0.5631,960.0
Anomalia,0.0543,0.1695,0.6891,-0.2833,0.178,0.9464,1.9236,1680.0
Anomalia,0.0394,0.1816,0.6891,-0.4099,0.1858,0.8082,2.1333,960.0
Anomalia,0.0406,0.2235,0.6891,-0.6661,0.2272,0.0981,0.7956,3120.0
Anomalia,0.0418,0.2342,0.6891,-0.6661,0.2379,0.0069,0.4256,3120.0
Anomalia,0.0204,0.2072,0.509,-0.6661,0.2082,-0.3684,0.4032,3360.0
Anomalia,0.0265,0.1949,0.475,-0.6661,0.1967,-0.5268,0.6256,3360.0
Anomalia,0.0375,0.1537,0.3407,-0.4533,0.1583,-0.4388,0.0465,3360.0
Anomalia,0.0319,0.1367,0.3327,-0.3288,0.1404,-0.2748,-0.412,3360.0
Anomalia,0.0394,0.1421,0.3327,-0.4821,0.1475,-0.6461,0.5827,3360.0
Anomalia,0.0427,0.1359,0.3895,-0.4821,0.1425,-0.5487,0.7773,4320.0
Anomalia,0.0233,0.1337,0.3895,-0.4821,0.1357,-0.2187,0.5557,2640.0
Anomalia,0.0355,0.1286,0.3895,-0.4821,0.1334,-0.3749,1.0246,2640.0
Anomalia,0.0376,0.1155,0.3895,-0.2345,0.1214,0.0346,-0.1517,960.0
Anomalia,0.029,0.1106,0.2848,-0.2345,0.1143,-0.0226,-0.343,960.0
Anomalia,0.0456,0.1096,0.2848,-0.2359,0.1187,-0.3392,-0.0328,960.0
Anomalia,0.0269,0.1121,0.2553,-0.2975,0.1153,-0.3807,0.0334,960.0
Anomalia,0.0223,0.1106,0.2553,-0.2975,0.1128,-0.1663,-0.049,5280.0
Anomalia,0.0348,0.1118,0.309,-0.2975,0.1171,-0.1632,0.1229,5280.0
Anomalia,0.0277,0.1204,0.309,-0.305,0.1235,-0.0245,0.0086,4080.0
Anomalia,0.0384,0.1362,0.4179,-0.305,0.1415,-0.0151,-0.2847,960.0
Anomalia,0.0537,0.1576,0.5113,-0.305,0.1665,0.3163,-0.0272,960.0
Anomalia,0.0353,0.1763,0.5113,-0.5119,0.1798,-0.1091,0.3184,960.0
Anomalia,0.0453,0.1918,0.5113,-0.5119,0.1971,-0.0982,0.0561,1200.0
Anomalia,0.0369,0.1913,0.5113,-0.5119,0.1948,-0.0854,0.0528,960.0
Anomalia,0.0237,0.1796,0.4035,-0.5119,0.1811,-0.3929,-0.0205,960.0
Anomalia,0.0422,0.1696,0.4035,-0.3793,0.1748,-0.2675,-0.2831,960.0
Anomalia,0.0273,0.1519,0.3759,-0.3238,0.1544,-0.3786,-0.4818,960.0
Anomalia,0.035,0.1402,0.3759,-0.3133,0.1445,-0.2912,-0.1184,2880.0
Anomalia,0.0348,0.1331,0.3759,-0.3133,0.1376,-0.0485,0.1463,3840.0
Anomalia,0.0214,0.1305,0.3759,-0.3133,0.1323,0.1284,0.0099,4320.0
Anomalia,0.0319,0.1311,0.349,-0.3501,0.1349,-0.068,0.1247,4080.0
Anomalia,0.0287,0.2211,0.9667,-0.8893,0.223,-0.192,5.0591,5280.0
Anomalia,0.0431,0.3108,1.2905,-0.8893,0.3138,0.6542,2.8432,5280.0
Anomalia,0.0291,0.3772,1.2905,-1.055,0.3783,0.1467,1.0679,5280.0
Anomalia,0.0462,0.4094,1.2905,-1.055,0.412,0.067,0.1866,5280.0
Anomalia,0.0283,0.3843,1.2905,-1.055,0.3853,0.2253,0.3653,3360.0
Anomalia,0.0281,0.3327,0.8486,-1.055,0.3339,-0.3384,0.113,3360.0
Anomalia,0.047,0.2702,0.7667,-0.5505,0.2743,0.0285,-0.6425,3360.0
Anomalia,0.0281,0.2152,0.4832,-0.4295,0.2171,-0.0896,-0.7954,3360.0
Anomalia,0.0462,0.2102,0.5547,-0.4295,0.2152,0.0363,-0.5155,3360.0
Anomalia,0.0412,0.188,0.5547,-0.4291,0.1924,0.1685,-0.1003,3360.0
Anomalia,0.0309,0.1758,0.5547,-0.4675,0.1785,-0.0545,0.4828,2880.0
Anomalia,0.033,0.1875,0.5547,-0.4675,0.1904,-0.0467,0.0889,2880.0
Anomalia,0.0324,0.16,0.3932,-0.4675,0.1632,-0.3769,0.1955,960.0
Anomalia,0.0328,0.1602,0.3932,-0.4675,0.1635,-0.3631,0.198,2880.0
Anomalia,0.0409,0.1796,0.4266,-0.518,0.1842,-0.3702,0.1146,5280.0
Anomalia,0.026,0.1857,0.4266,-0.518,0.1875,-0.3408,0.0431,5280.0
Anomalia,0.0348,0.2011,0.5737,-0.518,0.2041,-0.1198,0.0394,5280.0
Anomalia,0.0218,0.2007,0.5737,-0.518,0.2019,-0.0381,0.0592,5280.0
Anomalia,0.0354,0.1703,0.5737,-0.489,0.174,-0.0379,0.619,5280.0
Anomalia,0.0463,0.1454,0.5737,-0.3482,0.1526,0.2672,1.1658,4080.0
Anomalia,0.0369,0.1193,0.3144,-0.3052,0.1249,-0.0782,-0.1895,1680.0
Anomalia,0.0437,0.1108,0.3027,-0.2366,0.1192,0.2046,-0.4194,4320.0
Anomalia,0.0262,0.1067,0.3027,-0.2366,0.1099,0.326,-0.0455,960.0
Anomalia,0.0354,0.1124,0.3167,-0.2149,0.1178,0.4391,-0.093,960.0
Anomalia,0.0367,0.1186,0.3167,-0.2149,0.1242,0.3267,-0.5081,960.0
Anomalia,0.0303,0.1225,0.3167,-0.3227,0.1261,0.0258,-0.279,1200.0
Anomalia,0.0566,0.1939,0.7201,-0.4552,0.202,0.9635,2.179,3120.0
Anomalia,0.0176,0.2392,0.7201,-0.5478,0.2399,0.4197,0.937,2880.0
Anomalia,0.0312,0.261,0.7201,-0.5478,0.2629,0.3674,0.1615,2880.0
Anomalia,0.0297,0.2732,0.7201,-0.5478,0.2748,0.4651,-0.0705,2880.0
Anomalia,0.0165,0.2335,0.6463,-0.5478,0.2341,0.1717,0.0055,2880.0
Anomalia,0.0569,0.2002,0.6463,-0.3826,0.2081,0.4574,-0.0187,2880.0
Anomalia,0.0514,0.2383,0.708,-0.6517,0.2438,0.0085,0.4737,5040.0
Anomalia,0.0353,0.2747,0.708,-0.925,0.2769,-0.6379,1.015,5040.0
Anomalia,0.0503,0.3199,0.708,-0.925,0.3238,-0.45,0.1517,5040.0
Anomalia,0.0161,0.324,0.708,-0.925,0.3244,-0.2741,-0.0715,3360.0
Anomalia,0.0189,0.2931,0.7076,-0.925,0.2937,-0.3424,0.5209,3360.0
Anomalia,0.0417,0.2667,0.7076,-0.7229,0.27,-0.0612,0.0454,3360.0
Anomalia,0.0248,0.2196,0.5405,-0.5245,0.221,-0.0482,-0.1576,3360.0
Anomalia,0.0494,0.2287,0.5405,-0.552,0.234,-0.1084,-0.4186,3120.0
Anomalia,0.0424,0.2151,0.5211,-0.552,0.2192,-0.174,-0.3289,3120.0
Anomalia,0.0307,0.2004,0.4982,-0.552,0.2027,-0.1206,-0.1609,5040.0
Anomalia,0.0341,0.1977,0.4694,-0.552,0.2006,-0.2408,-0.1402,2880.0
Anomalia,0.0337,0.1636,0.3974,-0.4713,0.167,-0.2117,0.0078,4080.0
Anomalia,0.029,0.1647,0.3974,-0.4713,0.1672,-0.424,0.1486,4080.0
Anomalia,0.0455,0.1587,0.4448,-0.3932,0.1651,-0.1968,0.0367,2640.0
Anomalia,0.0308,0.1423,0.4448,-0.3932,0.1456,-0.1662,0.2667,2640.0
Anomalia,0.032,0.1407,0.4448,-0.3932,0.1443,-0.0272,0.141,3360.0
Anomalia,0.0435,0.1295,0.4448,-0.2733,0.1366,0.2269,-0.0938,3360.0
Anomalia,0.0332,0.1111,0.301,-0.2182,0.1159,0.2311,-0.5852,3120.0
Anomalia,0.0564,0.1058,0.3062,-0.2182,0.1199,0.0761,-0.3814,5040.0
Anomalia,0.045,0.1045,0.3062,-0.3286,0.1138,-0.0915,0.4696,4560.0
Anomalia,0.0352,0.1049,0.3062,-0.3286,0.1107,-0.1356,0.3608,960.0
Anomalia,0.0399,0.107,0.3062,-0.3286,0.1142,-0.1279,0.2881,960.0
Anomalia,0.0185,0.1057,0.2326,-0.3286,0.1073,-0.1063,-0.1756,960.0
Anomalia,0.0356,0.1083,0.3035,-0.1717,0.114,0.0585,-0.8292,960.0
Anomalia,0.0355,0.1403,0.4483,-0.4239,0.1448,-0.0049,0.6145,960.0
Anomalia,0.0372,0.1866,0.5445,-0.5107,0.1902,-0.0871,0.2641,2640.0
Anomalia,0.0468,0.2029,0.5445,-0.5107,0.2082,-0.1423,-0.1398,3120.0
Anomalia,0.0231,0.2188,0.5445,-0.5107,0.22,-0.0722,-0.5209,3120.0
Anomalia,0.0399,0.2099,0.5445,-0.5107,0.2136,-0.2582,-0.4157,3120.0
Anomalia,0.0357,0.1768,0.4379,-0.436,0.1804,-0.2776,-0.3403,3120.0
Anomalia,0.0373,0.1672,0.3899,-0.436,0.1713,-0.2986,-0.4144,2880.0
Anomalia,0.0621,0.1661,0.5232,-0.2789,0.1773,0.4166,-0.0392,2880.0
Anomalia,0.035,0.1782,0.5232,-0.3423,0.1816,0.599,0.0346,2880.0
Anomalia,0.0435,0.1922,0.5493,-0.3423,0.197,0.5137,-0.1382,2880.0
Anomalia,0.035,0.1847,0.5493,-0.3423,0.188,0.5928,0.2537,2880.0
Anomalia,0.0215,0.1718,0.5493,-0.3423,0.1731,0.4489,0.1796,2880.0
Anomalia,0.047,0.2101,0.818,-0.5658,0.2152,0.5033,1.8696,3360.0
Anomalia,0.0411,0.2719,1.205,-0.5658,0.275,1.1191,2.8803,3360.0
Anomalia,0.0269,0.3217,1.205,-0.7896,0.3228,0.4299,1.2167,3360.0
Anomalia,0.055,0.353,1.205,-0.7896,0.3573,0.2975,0.219,3360.0
Anomalia,0.0154,0.3379,1.205,-0.7896,0.3382,0.4692,0.571,3360.0
Anomalia,0.0318,0.3025,0.735,-0.7896,0.3041,-0.1706,-0.2273,3360.0
Anomalia,0.0498,0.257,0.735,-0.4456,0.2618,0.2184,-0.3784,3360.0
Anomalia,0.0327,0.2184,0.4754,-0.4456,0.2208,-0.154,-0.6314,3360.0
Anomalia,0.0581,0.1982,0.4754,-0.441,0.2065,-0.0948,-0.5747,3360.0
Anomalia,0.045,0.1609,0.4496,-0.3455,0.1671,-0.1411,-0.2901,4080.0
Anomalia,0.0329,0.1602,0.4496,-0.3194,0.1636,0.1153,-0.5341,4080.0
Anomalia,0.0276,0.1494,0.3841,-0.3323,0.1519,-0.0513,-0.5072,2880.0
Anomalia,0.0353,0.14,0.3841,-0.3323,0.1444,-0.041,-0.3146,3120.0
Anomalia,0.0253,0.1501,0.3841,-0.3323,0.1522,0.0516,-0.693,2880.0
Anomalia,0.0588,0.1778,0.732,-0.3361,0.1873,0.3602,0.8512,5280.0
Anomalia,0.0368,0.1962,0.732,-0.3995,0.1996,0.3528,0.3182,5280.0
Anomalia,0.0327,0.2032,0.732,-0.3995,0.2059,0.3452,0.0504,5280.0
Anomalia,0.0443,0.2043,0.732,-0.3995,0.2091,0.3386,0.0735,3360.0
Anomalia,0.0149,0.1619,0.4391,-0.3995,0.1626,0.139,0.0424,3360.0
Anomalia,0.0459,0.133,0.4391,-0.3031,0.1407,0.353,0.1727,3360.0
Anomalia,0.0385,0.1244,0.4391,-0.2299,0.1302,0.5777,0.3643,3360.0
Anomalia,0.026,0.107,0.3177,-0.2299,0.1102,0.3263,-0.1782,3360.0
Anomalia,0.0466,0.115,0.4287,-0.2299,0.1241,0.3994,0.2155,3360.0
Anomalia,0.0287,0.117,0.4287,-0.2935,0.1204,0.224,0.6917,3360.0
Anomalia,0.0424,0.1137,0.4287,-0.2935,0.1214,0.27,0.8633,3360.0
Anomalia,0.0518,0.139,0.4287,-0.4083,0.1483,-0.3409,1.0871,5040.0
Anomalia,0.0364,0.1878,0.5278,-0.4266,0.1913,-0.1615,0.2254,5040.0
Anomalia,0.0523,0.2132,0.5397,-0.4266,0.2195,-0.1269,-0.3421,5040.0
Anomalia,0.0274,0.2365,0.5397,-0.4412,0.2381,0.0527,-0.7924,2880.0
Anomalia,0.028,0.2429,0.5397,-0.4446,0.2445,0.0242,-0.8802,2880.0
Anomalia,0.0374,0.2092,0.5397,-0.4446,0.2125,-0.1345,-0.5139,3120.0
Anomalia,0.0216,0.2096,0.6129,-0.4938,0.2107,-0.1409,-0.1547,960.0
Anomalia,0.0559,0.2536,0.9651,-0.5013,0.2597,0.2412,0.9613,4080.0
Anomalia,0.0393,0.2907,0.9651,-0.6292,0.2933,0.168,0.5118,5040.0
Anomalia,0.0362,0.3211,0.9651,-0.6292,0.3232,0.2309,-0.1583,5280.0
Anomalia,0.0458,0.3184,0.9651,-0.6292,0.3217,0.1739,-0.1982,3360.0
Anomalia,0.0203,0.2733,0.7383,-0.6292,0.2741,0.088,0.0244,3360.0
Anomalia,0.0387,0.2305,0.7099,-0.5201,0.2337,0.2159,-0.1643,3360.0
Anomalia,0.0345,0.1865,0.4844,-0.3922,0.1897,0.0574,-0.4946,3360.0
Anomalia,0.0254,0.1751,0.4158,-0.3826,0.177,0.1066,-0.4751,3360.0
Anomalia,0.0429,0.176,0.4444,-0.364,0.1812,0.1285,-0.4132,3120.0
Anomalia,0.0267,0.1696,0.4444,-0.364,0.1717,-0.0916,-0.1767,2880.0
Anomalia,0.0375,0.1691,0.4444,-0.364,0.1732,-0.101,-0.1742,2880.0
Anomalia,0.0527,0.1578,0.4444,-0.3557,0.1664,-0.2277,-0.0672,2880.0
Anomalia,0.0353,0.1638,0.6083,-0.4185,0.1675,-0.0101,0.673,2880.0
Anomalia,0.0549,0.1867,0.6083,-0.5226,0.1946,0.0791,1.0285,5040.0
