Scenario,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0254,0.252,0.5195,-0.5591,0.2533,0.003,-0.6733,2880.0
Anomalia,0.0297,0.2891,0.7126,-0.614,0.2906,-0.0036,-0.4233,2880.0
Anomalia,-0.0018,0.2967,0.7126,-0.614,0.2967,0.0321,-0.4017,2640.0
Anomalia,0.0221,0.305,0.7126,-0.614,0.3058,-0.133,-0.5991,2640.0
Anomalia,0.007,0.3181,0.7126,-0.614,0.3181,-0.0619,-0.8653,2400.0
Anomalia,0.0008,0.3412,0.8309,-0.7819,0.3412,0.008,-0.5439,2640.0
Anomalia,0.0244,0.4079,0.8309,-0.8288,0.4087,-0.0707,-0.76,2640.0
Anomalia,0.0135,0.4859,0.8391,-0.9406,0.4861,-0.0036,-1.1797,2640.0
Anomalia,0.0151,0.4991,0.8391,-0.9406,0.4993,-0.0615,-1.2554,2640.0
Anomalia,0.0203,0.4392,0.8391,-0.9406,0.4397,-0.1247,-0.741,2640.0
Anomalia,0.0156,0.3582,0.8391,-0.9406,0.3586,-0.1615,0.0926,2640.0
Anomalia,0.0331,0.5016,1.6218,-1.686,0.5027,0.1361,2.7942,2880.0
Anomalia,0.0285,0.6001,1.6218,-1.686,0.6008,-0.0174,0.8412,2880.0
Anomalia,0.0356,0.7817,1.665,-1.686,0.7825,0.0024,-0.5303,2880.0
Anomalia,0.0228,0.9836,1.7682,-1.7109,0.9839,-0.0062,-1.1598,2880.0
Anomalia,-0.0136,0.9821,1.7682,-1.7109,0.9821,0.036,-1.2548,2880.0
Anomalia,0.0079,0.9599,1.7682,-1.7109,0.9599,0.0113,-1.18,2880.0
Anomalia,-0.0014,0.8819,1.7682,-1.7109,0.8819,0.001,-1.0139,2880.0
Anomalia,0.002,0.7039,1.4194,-1.4732,0.7039,0.0007,-1.1415,2880.0
Anomalia,0.0261,0.5497,1.0967,-1.0961,0.5503,-0.007,-0.8365,2880.0
Anomalia,0.0034,0.4654,1.0967,-1.0961,0.4655,0.0333,-0.0463,2880.0
Anomalia,0.0064,0.3658,1.0967,-1.0391,0.3658,-0.0157,0.3932,2880.0
Anomalia,0.0254,0.2482,0.532,-0.5169,0.2495,-0.0469,-0.6943,2640.0
Anomalia,0.0102,0.2386,0.532,-0.5169,0.2388,0.0865,-0.3845,2640.0
Anomalia,0.0293,0.2347,0.532,-0.5169,0.2365,0.0386,-0.4202,2400.0
Anomalia,0.0239,0.3094,0.8199,-0.8993,0.3103,-0.0736,0.9521,2640.0
Anomalia,-0.0012,0.3761,0.8199,-0.8993,0.3761,-0.1276,-0.0961,2640.0
Anomalia,0.0057,0.3873,0.8199,-0.8993,0.3873,-0.1514,-0.3731,2640.0
Anomalia,0.0061,0.3763,0.8199,-0.8993,0.3764,-0.1863,-0.105,2640.0
Anomalia,0.012,0.275,0.7443,-0.866,0.2753,-0.4987,1.3476,2880.0
Anomalia,0.0341,0.1697,0.4083,-0.3269,0.173,0.0492,-0.6597,2880.0
Anomalia,0.0264,0.1901,0.3947,-0.3768,0.1919,-0.0906,-0.6902,2640.0
Anomalia,0.0053,0.2175,0.3947,-0.4456,0.2175,-0.1408,-0.9542,2640.0
Anomalia,0.0135,0.2319,0.4195,-0.4456,0.2323,-0.0985,-1.1336,2640.0
Anomalia,0.0036,0.2213,0.4195,-0.4456,0.2213,-0.062,-1.016,2400.0
Anomalia,0.0149,0.194,0.4195,-0.4456,0.1946,-0.1619,-0.6199,2400.0
Anomalia,0.0373,0.1861,0.4195,-0.33,0.1898,0.0629,-1.0155,2640.0
Anomalia,0.0239,0.2374,0.6008,-0.5259,0.2386,-0.1028,-0.4485,2640.0
Anomalia,0.0185,0.2526,0.6008,-0.5259,0.2532,-0.13,-0.6047,2640.0
Anomalia,0.0101,0.2522,0.6008,-0.5259,0.2524,-0.0241,-0.546,2640.0
Anomalia,0.0121,0.3443,0.829,-0.7796,0.3445,0.1413,-0.2978,2880.0
Anomalia,0.035,0.4848,1.3635,-1.1253,0.4861,0.2797,0.2443,2880.0
Anomalia,0.0249,0.7129,1.544,-1.5871,0.7133,-0.0059,-0.3931,2880.0
Anomalia,0.0276,0.8055,1.544,-1.5871,0.806,-0.0255,-1.0846,2880.0
Anomalia,0.0057,0.8395,1.544,-1.5871,0.8395,0.0186,-1.245,2880.0
Anomalia,-0.0206,0.8233,1.544,-1.5871,0.8236,0.0423,-1.225,2880.0
Anomalia,-0.0029,0.7628,1.3829,-1.2463,0.7628,0.0422,-1.4019,2880.0
Anomalia,0.0099,0.7456,1.3829,-1.2463,0.7456,0.0377,-1.3796,2640.0
Anomalia,0.0127,0.6689,1.3829,-1.2463,0.669,0.0682,-0.958,2640.0
Anomalia,0.0291,0.6105,1.3829,-1.2463,0.6112,0.0233,-0.6467,2880.0
Anomalia,0.0275,0.4675,1.1027,-1.0677,0.4683,0.0855,-0.5109,2880.0
Anomalia,0.0149,0.3317,0.7758,-0.6523,0.332,-0.0392,-0.7334,2880.0
Anomalia,0.0287,0.3478,0.7758,-0.6523,0.349,-0.0528,-0.9506,2880.0
Anomalia,-0.0101,0.4446,1.4465,-1.6186,0.4447,-0.3561,2.4907,2880.0
Anomalia,0.0363,0.9141,2.5157,-2.4341,0.9149,0.1284,1.3932,2880.0
Anomalia,0.037,1.1867,2.5157,-2.4416,1.1873,0.0092,-0.3425,2640.0
Anomalia,0.0045,1.214,2.5157,-2.4416,1.214,0.0671,-0.533,2640.0
Anomalia,0.0514,1.1746,2.5157,-2.4416,1.1757,-0.0166,-0.2926,2640.0
Anomalia,-0.0113,0.8555,2.4777,-2.4416,0.8555,-0.0319,1.2799,2400.0
Anomalia,0.0059,0.3978,1.0562,-1.2811,0.3979,-0.4422,0.9194,2400.0
Anomalia,0.0324,0.3809,0.9742,-0.8397,0.3823,-0.0963,-0.3883,2880.0
Anomalia,0.0033,0.3827,0.9742,-0.8397,0.3828,-0.0148,-0.5327,2640.0
Anomalia,0.0209,0.3594,0.9742,-0.8397,0.36,-0.042,-0.1094,2640.0
Anomalia,0.0014,0.3538,0.9742,-0.8397,0.3538,0.074,0.0291,2640.0
Anomalia,0.0023,0.2342,0.5829,-0.6659,0.2343,-0.0698,0.1056,2880.0
Anomalia,0.021,0.1611,0.3367,-0.3592,0.1625,0.0641,-0.9325,2880.0
Anomalia,0.0161,0.1504,0.314,-0.2362,0.1512,0.1453,-1.1203,2640.0
Anomalia,0.0148,0.2089,0.5856,-0.5405,0.2094,0.1036,-0.0124,2400.0
Anomalia,0.0217,0.2414,0.5856,-0.5405,0.2423,0.0184,-0.5217,2400.0
Anomalia,0.0056,0.2664,0.5856,-0.5405,0.2664,0.1229,-0.6795,2640.0
Anomalia,0.0232,0.2663,0.5856,-0.5405,0.2673,-0.0396,-0.6939,2640.0
Anomalia,0.0226,0.2214,0.567,-0.5144,0.2226,-0.0741,-0.1853,2400.0
Anomalia,0.0198,0.18,0.567,-0.5144,0.1811,-0.039,0.7539,2880.0
Anomalia,0.0251,0.1742,0.4101,-0.3832,0.176,-0.08,-0.6384,2640.0
Anomalia,0.0064,0.2325,0.5595,-0.5921,0.2326,-0.0859,-0.4236,2880.0
Anomalia,0.0084,0.2458,0.5595,-0.5921,0.2459,-0.0844,-0.7471,2640.0
Anomalia,0.0121,0.2518,0.5595,-0.5921,0.2521,-0.1138,-0.91,2640.0
Anomalia,0.0177,0.2408,0.5595,-0.5921,0.2414,-0.1347,-0.7559,2640.0
Anomalia,0.0219,0.2123,0.446,-0.3617,0.2134,-0.0001,-1.2632,2640.0
Anomalia,0.0246,0.1963,0.446,-0.3617,0.1978,0.0172,-1.0731,2640.0
Anomalia,0.0083,0.2116,0.446,-0.4544,0.2117,-0.0438,-1.0111,2880.0
Anomalia,0.014,0.1919,0.446,-0.4544,0.1924,-0.2509,-0.5561,2880.0
Anomalia,0.0164,0.16,0.3315,-0.4544,0.1608,-0.4317,-0.1139,2640.0
Anomalia,0.0176,0.1498,0.3315,-0.4544,0.1508,-0.5859,0.4863,2880.0
Anomalia,0.0233,0.1286,0.2956,-0.2929,0.1307,-0.2673,-0.5202,2880.0
Anomalia,0.0145,0.1434,0.2956,-0.2929,0.1441,-0.0969,-0.9002,2880.0
Anomalia,0.021,0.1806,0.4041,-0.3768,0.1818,-0.0871,-0.7501,2640.0
Anomalia,0.0133,0.1957,0.4041,-0.3768,0.1961,0.0348,-1.1052,2640.0
Anomalia,0.0181,0.208,0.4268,-0.3768,0.2088,0.0271,-1.0432,2640.0
Anomalia,0.0216,0.2184,0.4268,-0.3768,0.2195,0.0158,-1.092,2640.0
Anomalia,0.0123,0.2172,0.4268,-0.3699,0.2175,0.0632,-1.0982,2880.0
Anomalia,0.0136,0.2383,0.4268,-0.3834,0.2387,0.0132,-1.2566,2880.0
Anomalia,0.0077,0.223,0.4249,-0.3834,0.2232,0.0901,-1.1508,2880.0
Anomalia,0.0056,0.2208,0.4249,-0.3834,0.2209,0.0746,-1.1689,2880.0
Anomalia,0.0149,0.2148,0.4602,-0.3834,0.2154,0.0922,-1.0787,2880.0
Anomalia,0.0243,0.1911,0.4602,-0.3594,0.1927,0.0443,-0.9859,2640.0
Anomalia,0.0274,0.1773,0.4602,-0.3594,0.1794,-0.0121,-0.5747,2640.0
Anomalia,0.0261,0.1543,0.4602,-0.339,0.1565,0.1272,-0.0434,2640.0
Anomalia,0.0132,0.1238,0.2973,-0.3042,0.1245,0.0521,-0.4254,2640.0
Anomalia,0.0073,0.1123,0.2672,-0.2195,0.1125,0.1581,-0.7394,2880.0
Anomalia,0.0059,0.1155,0.2672,-0.2195,0.1156,0.1466,-0.8609,2880.0
Anomalia,0.0169,0.116,0.2672,-0.2195,0.1173,-0.0415,-0.8738,2880.0
Anomalia,0.0296,0.1287,0.3054,-0.2195,0.1321,-0.0111,-0.8286,2640.0
Anomalia,0.0195,0.1234,0.3054,-0.2149,0.125,0.0427,-0.8549,2640.0
Anomalia,0.0136,0.1306,0.3054,-0.2182,0.1313,0.0827,-0.9751,2640.0
Anomalia,0.0116,0.1323,0.3054,-0.2182,0.1328,0.0353,-0.9932,2400.0
Anomalia,0.005,0.1719,0.4648,-0.4579,0.172,0.0402,0.1965,2880.0
Anomalia,0.0148,0.2072,0.4648,-0.4579,0.2077,0.0269,-0.5469,2640.0
Anomalia,0.0293,0.2256,0.5028,-0.4579,0.2275,-0.0613,-0.7382,2640.0
Anomalia,0.0187,0.2338,0.5028,-0.4579,0.2346,0.0777,-0.9613,2880.0
Anomalia,0.0172,0.2107,0.5028,-0.398,0.2114,0.1186,-0.9259,2880.0
Anomalia,0.0148,0.1744,0.5028,-0.398,0.175,0.1061,-0.4371,2880.0
Anomalia,0.0071,0.1439,0.3127,-0.2889,0.1441,-0.0232,-0.8297,2880.0
Anomalia,0.0135,0.1436,0.2989,-0.305,0.1443,-0.209,-0.7897,2880.0
Anomalia,0.0213,0.1354,0.3784,-0.305,0.137,-0.0285,-0.2647,2880.0
Anomalia,0.023,0.1333,0.3784,-0.305,0.1353,0.0425,-0.1617,2880.0
Anomalia,0.0213,0.1724,0.3784,-0.3734,0.1737,-0.1436,-0.5337,2880.0
Anomalia,0.0189,0.1673,0.3784,-0.3734,0.1684,-0.1097,-0.4133,2880.0
Anomalia,0.0143,0.1565,0.3515,-0.3734,0.1571,-0.1999,-0.2958,2640.0
Anomalia,0.0123,0.1534,0.3515,-0.3734,0.1539,-0.1807,-0.1659,2880.0
Anomalia,0.0222,0.1055,0.2518,-0.2462,0.1078,-0.1071,-0.6165,2880.0
Anomalia,0.023,0.0972,0.2825,-0.1955,0.0999,0.3085,-0.497,2880.0
Anomalia,0.0199,0.092,0.2825,-0.1629,0.0942,0.5572,-0.1903,2640.0
Anomalia,0.0201,0.1256,0.4612,-0.2896,0.1272,0.3976,0.3979,2640.0
Anomalia,0.005,0.1947,0.493,-0.4998,0.1948,0.0575,0.2829,2640.0
Anomalia,0.0095,0.2134,0.493,-0.4998,0.2136,-0.03,-0.3312,2880.0
Anomalia,0.0192,0.2153,0.493,-0.4998,0.2161,-0.1478,-0.3878,2880.0
Anomalia,0.0127,0.211,0.493,-0.4998,0.2114,-0.1548,-0.3423,2880.0
Anomalia,0.0212,0.1541,0.338,-0.3997,0.1555,-0.1088,-0.3191,2880.0
Anomalia,0.0122,0.1256,0.3071,-0.2906,0.1262,0.116,-0.485,2880.0
Anomalia,0.004,0.134,0.3071,-0.2906,0.1341,0.1246,-0.6799,2880.0
Anomalia,0.0257,0.1279,0.282,-0.2581,0.1305,0.1395,-0.9245,2880.0
Anomalia,0.0211,0.1328,0.282,-0.2581,0.1345,0.0226,-1.0409,2640.0
Anomalia,0.0159,0.1811,0.4385,-0.3841,0.1818,0.007,-0.5869,2640.0
Anomalia,0.0223,0.2114,0.4385,-0.4477,0.2126,-0.039,-0.8252,2640.0
Anomalia,0.0036,0.2074,0.4385,-0.4477,0.2074,0.1262,-0.6918,2640.0
Anomalia,0.0138,0.1978,0.4385,-0.4477,0.1983,0.0084,-0.3226,2640.0
Anomalia,0.0252,0.1502,0.4258,-0.4477,0.1523,-0.1846,1.1019,2640.0
Anomalia,0.0236,0.1005,0.3198,-0.2201,0.1032,-0.0964,0.0402,2640.0
Anomalia,0.0194,0.1304,0.3198,-0.3062,0.1319,-0.2381,0.1628,2640.0
Anomalia,0.0092,0.1508,0.3198,-0.3062,0.1511,-0.0456,-0.705,2640.0
Anomalia,0.0082,0.1561,0.3198,-0.3062,0.1563,0.0319,-0.8863,2640.0
Anomalia,0.0069,0.1584,0.3085,-0.3062,0.1585,0.0202,-0.968,2400.0
Anomalia,0.012,0.1379,0.2979,-0.2314,0.1384,0.0633,-0.9896,2640.0
Anomalia,0.0234,0.1261,0.2893,-0.2209,0.1283,0.1143,-0.7759,2640.0
Anomalia,0.0179,0.1198,0.2893,-0.2209,0.1211,0.1745,-0.5237,2880.0
Anomalia,0.0141,0.11,0.2831,-0.2124,0.1109,0.0837,-0.5827,2400.0
Anomalia,0.0197,0.1277,0.3763,-0.2232,0.1292,0.39,-0.207,2640.0
Anomalia,0.0136,0.1474,0.3763,-0.2739,0.148,0.2068,-0.6423,2640.0
Anomalia,0.0167,0.1509,0.3763,-0.2739,0.1518,0.1499,-0.786,2640.0
Anomalia,0.0218,0.1582,0.3763,-0.2739,0.1597,0.1164,-0.9593,2400.0
Anomalia,0.018,0.1638,0.3743,-0.3288,0.1647,-0.0926,-0.8677,2880.0
Anomalia,0.0214,0.2437,0.6699,-0.6058,0.2447,0.0152,0.2528,2640.0
Anomalia,0.0109,0.2897,0.6699,-0.6058,0.2899,0.0324,-0.7159,2640.0
Anomalia,0.0074,0.3058,0.6699,-0.6058,0.3059,0.0436,-0.9759,2640.0
Anomalia,0.0222,0.2971,0.6699,-0.6058,0.2979,-0.0691,-0.7973,2640.0
Anomalia,0.0104,0.2299,0.4973,-0.514,0.2301,-0.0697,-0.5125,2640.0
Anomalia,0.0176,0.1751,0.4204,-0.4671,0.1759,-0.0846,-0.3269,2640.0
Anomalia,0.0183,0.1315,0.3121,-0.2545,0.1328,0.0096,-0.6541,2640.0
Anomalia,-0.0024,0.1264,0.3121,-0.2545,0.1265,0.0584,-0.6388,2880.0
Anomalia,0.0138,0.1176,0.2172,-0.2514,0.1184,-0.0987,-0.8465,2880.0
Anomalia,0.0271,0.1213,0.2531,-0.2384,0.1243,-0.0406,-0.9299,2640.0
Anomalia,0.0173,0.1395,0.2531,-0.2871,0.1406,-0.1585,-0.9907,2640.0
Anomalia,0.0259,0.1864,0.5353,-0.3997,0.1882,-0.0103,-0.3475,2640.0
Anomalia,0.0121,0.2077,0.5353,-0.3997,0.208,0.0415,-0.8407,2640.0
Anomalia,-0.006,0.2041,0.5353,-0.3997,0.2042,0.2026,-0.6928,2640.0
Anomalia,0.0163,0.212,0.5353,-0.3997,0.2126,0.0815,-0.9231,2880.0
Anomalia,0.0235,0.1679,0.3263,-0.3146,0.1695,-0.1321,-0.909,2880.0
Anomalia,0.0268,0.1359,0.3263,-0.2725,0.1385,0.0454,-0.6841,2640.0
Anomalia,0.0284,0.1414,0.3263,-0.2689,0.1442,0.0916,-0.7438,2640.0
Anomalia,0.0075,0.1082,0.3094,-0.2689,0.1084,0.1483,-0.1098,2640.0
Anomalia,0.0071,0.1155,0.3094,-0.2689,0.1157,0.3204,-0.1868,2880.0
Anomalia,0.0061,0.1337,0.3094,-0.2752,0.1338,0.2331,-0.5438,2880.0
Anomalia,0.0184,0.1237,0.2645,-0.2752,0.125,0.0605,-0.494,2640.0
Anomalia,0.0279,0.158,0.3651,-0.295,0.1604,-0.0824,-0.8973,2880.0
Anomalia,0.0171,0.1733,0.3651,-0.3096,0.1741,-0.0039,-1.0557,2880.0
Anomalia,0.0181,0.1564,0.3651,-0.3096,0.1574,0.0213,-0.5865,2880.0
Anomalia,0.0088,0.155,0.3651,-0.3096,0.1553,0.159,-0.5452,2880.0
Anomalia,0.0059,0.1326,0.3503,-0.3096,0.1327,0.1297,-0.4182,2880.0
Anomalia,0.017,0.1295,0.3659,-0.2868,0.1306,0.1887,-0.2522,2880.0
Anomalia,0.0226,0.1914,0.4681,-0.4398,0.1927,0.0063,-0.3628,2880.0
Anomalia,0.025,0.2234,0.4681,-0.4398,0.2247,-0.0661,-0.9459,2880.0
Anomalia,0.0331,0.2391,0.4681,-0.4398,0.2414,-0.1265,-1.1716,2640.0
Anomalia,0.0119,0.2326,0.4681,-0.4398,0.2329,0.0368,-1.0767,2640.0
Anomalia,0.0135,0.224,0.427,-0.4085,0.2244,0.042,-1.1121,2880.0
Anomalia,0.0138,0.2387,0.5332,-0.4258,0.2391,0.159,-0.9509,2880.0
Anomalia,0.0052,0.2316,0.5332,-0.4258,0.2316,0.2385,-0.7836,2640.0
Anomalia,0.021,0.2489,0.5332,-0.4702,0.2498,0.0479,-0.982,2640.0
Anomalia,0.0108,0.2694,0.5499,-0.4844,0.2696,0.0551,-0.9715,2880.0
Anomalia,0.0102,0.2733,0.5499,-0.4844,0.2735,-0.0239,-1.0061,2880.0
Anomalia,0.0164,0.2671,0.5499,-0.4844,0.2676,-0.0921,-0.8905,2880.0
Anomalia,0.0085,0.2514,0.5499,-0.4844,0.2515,-0.0206,-0.6787,2880.0
Anomalia,0.0192,0.1995,0.4902,-0.4759,0.2004,-0.1064,-0.0549,2880.0
Anomalia,0.0223,0.1352,0.2795,-0.3177,0.137,-0.1556,-0.6291,2880.0
Anomalia,0.0111,0.161,0.3377,-0.3761,0.1614,-0.2709,-0.5642,2880.0
Anomalia,0.0212,0.1615,0.3377,-0.3761,0.1629,-0.332,-0.5728,2880.0
Anomalia,0.0082,0.1566,0.3377,-0.3761,0.1568,-0.232,-0.4805,2640.0
Anomalia,0.0138,0.1672,0.3377,-0.3761,0.1678,-0.1539,-0.7114,2640.0
Anomalia,0.0255,0.1365,0.3231,-0.2524,0.1389,0.123,-0.588,2640.0
Anomalia,0.0128,0.1205,0.3231,-0.2432,0.1212,0.4644,0.0226,2640.0
Anomalia,0.0221,0.1155,0.3231,-0.2432,0.1176,0.4737,-0.0212,3360.0
Anomalia,0.0164,0.0858,0.3035,-0.1581,0.0874,0.5325,0.5245,2880.0
Anomalia,0.0076,0.0848,0.183,-0.1813,0.0851,-0.1355,-0.7804,2880.0
Anomalia,0.0272,0.0967,0.2457,-0.1813,0.1004,-0.1352,-0.7683,2880.0
Anomalia,0.0151,0.1063,0.2457,-0.2862,0.1074,-0.2556,-0.3265,2640.0
Anomalia,0.0083,0.1372,0.2879,-0.3081,0.1375,-0.1512,-0.7397,2640.0
Anomalia,0.01,0.1835,0.4569,-0.4957,0.1838,-0.1871,-0.2021,2640.0
Anomalia,0.0086,0.2044,0.4738,-0.4957,0.2046,0.0268,-0.5428,2880.0
Anomalia,0.0184,0.2117,0.4738,-0.4957,0.2125,-0.0564,-0.7966,2640.0
Anomalia,0.0321,0.199,0.4738,-0.4957,0.2016,-0.1766,-0.4005,2880.0
Anomalia,0.0258,0.2017,0.4738,-0.5069,0.2033,-0.2028,-0.3903,2880.0
Anomalia,0.0185,0.1872,0.4529,-0.5069,0.1881,-0.3005,-0.2968,2880.0
Anomalia,0.0189,0.1738,0.4529,-0.5069,0.1748,-0.3652,0.3391,2880.0
Anomalia,0.0057,0.1706,0.4529,-0.5069,0.1707,-0.23,0.4317,2880.0
Anomalia,0.017,0.1282,0.3332,-0.1898,0.1294,0.2594,-0.7871,2880.0
Anomalia,0.014,0.1116,0.3332,-0.189,0.1124,0.3244,-0.2513,2880.0
Anomalia,0.0168,0.1289,0.3332,-0.2241,0.13,0.2809,-0.5513,2640.0
Anomalia,0.0235,0.1414,0.3332,-0.2351,0.1434,0.2499,-0.7318,2640.0
Anomalia,0.014,0.1287,0.3196,-0.2351,0.1295,0.2205,-0.4703,2640.0
Anomalia,0.0173,0.1289,0.3196,-0.2351,0.13,0.1456,-0.4932,2880.0
Anomalia,0.0124,0.1138,0.3196,-0.2351,0.1145,0.0691,-0.2175,2880.0
Anomalia,0.0105,0.1008,0.2205,-0.2065,0.1014,-0.1558,-0.8298,2400.0
Anomalia,0.0196,0.1025,0.2437,-0.1946,0.1044,-0.0726,-0.858,2640.0
Anomalia,0.017,0.1041,0.2437,-0.1946,0.1055,-0.0128,-0.8917,2640.0
Anomalia,0.0168,0.1257,0.2495,-0.3196,0.1269,-0.1611,-0.7229,2640.0
Anomalia,0.0131,0.1211,0.2495,-0.3196,0.1218,-0.2329,-0.5179,2640.0
Anomalia,0.0095,0.1167,0.2495,-0.3196,0.1171,-0.3198,-0.3573,2640.0
Anomalia,0.0189,0.1226,0.2495,-0.3196,0.124,-0.3311,-0.5209,2640.0
Anomalia,0.0218,0.1217,0.3457,-0.2284,0.1236,0.0032,-0.4929,2880.0
Anomalia,0.0197,0.1725,0.4095,-0.3947,0.1736,-0.1394,-0.3224,2880.0
Anomalia,0.0228,0.1898,0.4095,-0.3947,0.1911,-0.1596,-0.8555,2640.0
Anomalia,0.0016,0.188,0.4095,-0.3947,0.188,0.0728,-0.7935,2640.0
Anomalia,0.0125,0.1788,0.4095,-0.3947,0.1793,-0.1386,-0.5489,2400.0
Anomalia,0.0271,0.1549,0.3555,-0.2827,0.1572,0.0195,-0.882,2400.0
Anomalia,0.0135,0.1655,0.3555,-0.3553,0.166,-0.0148,-0.7131,2640.0
Anomalia,0.0263,0.2141,0.4316,-0.4076,0.2157,-0.12,-0.9489,2640.0
Anomalia,0.0122,0.2252,0.4316,-0.4076,0.2255,0.0423,-1.2075,2640.0
Anomalia,0.0027,0.2187,0.4316,-0.4076,0.2187,0.0729,-1.1244,2880.0
Anomalia,0.0178,0.2029,0.4316,-0.4076,0.2037,0.0008,-0.9202,2880.0
Anomalia,0.0246,0.1449,0.2987,-0.2737,0.147,-0.1038,-0.9989,2880.0
Anomalia,0.0198,0.1433,0.2733,-0.3129,0.1447,-0.2047,-0.928,2880.0
Anomalia,0.0258,0.1354,0.3478,-0.3129,0.1378,-0.2092,-0.4283,2880.0
Anomalia,0.0157,0.1207,0.3478,-0.3129,0.1217,-0.0974,0.3236,3360.0
Anomalia,0.0069,0.1182,0.3478,-0.3129,0.1184,0.0668,0.5371,3360.0
Anomalia,0.0188,0.1007,0.3478,-0.2318,0.1024,0.474,0.8208,3360.0
Anomalia,0.019,0.0811,0.2368,-0.2172,0.0833,0.1024,0.3833,3120.0
Anomalia,0.0246,0.0871,0.2368,-0.2172,0.0905,-0.0316,0.1444,2880.0
Anomalia,0.025,0.0897,0.2368,-0.2172,0.0931,-0.1026,-0.1153,2880.0
Anomalia,0.0186,0.1022,0.3175,-0.2604,0.1039,-0.0282,0.2113,2400.0
Anomalia,0.0117,0.1201,0.3373,-0.2656,0.1207,0.1922,-0.0609,2400.0
Anomalia,0.0052,0.1248,0.3373,-0.2656,0.1249,0.1516,-0.1985,2400.0
Anomalia,0.0084,0.1684,0.4131,-0.3355,0.1686,0.2989,-0.4393,2880.0
Anomalia,0.0177,0.1871,0.4537,-0.3355,0.188,0.3119,-0.6299,2640.0
Anomalia,0.0238,0.1891,0.4537,-0.3355,0.1906,0.2266,-0.815,2640.0
Anomalia,0.0244,0.1873,0.4537,-0.3355,0.1889,0.2544,-0.7868,2640.0
Anomalia,0.0139,0.1689,0.4537,-0.32,0.1694,0.3069,-0.5479,2880.0
Anomalia,0.0106,0.1605,0.3609,-0.32,0.1608,0.1639,-0.7567,2880.0
Anomalia,0.0085,0.1564,0.3609,-0.32,0.1566,0.1386,-0.4524,2640.0
Anomalia,0.0149,0.1543,0.3609,-0.32,0.155,0.062,-0.3694,2640.0
Anomalia,0.0335,0.1508,0.3584,-0.2829,0.1545,0.054,-0.5974,2880.0
Anomalia,0.0217,0.1408,0.3442,-0.2829,0.1425,0.0631,-0.5822,2640.0
Anomalia,0.0124,0.1309,0.3442,-0.2635,0.1315,0.217,-0.3824,2640.0
Anomalia,0.019,0.1314,0.3442,-0.2635,0.1328,0.0996,-0.4059,2880.0
Anomalia,0.0051,0.128,0.3006,-0.2852,0.1281,-0.1135,-0.5207,2880.0
Anomalia,0.0155,0.1322,0.3,-0.2852,0.1331,-0.0827,-0.5313,2640.0
Anomalia,0.0246,0.1885,0.4377,-0.5284,0.1901,-0.2731,-0.0573,2640.0
Anomalia,0.0145,0.2068,0.4377,-0.5284,0.2073,-0.1987,-0.6052,2640.0
Anomalia,0.0157,0.1955,0.4377,-0.5284,0.1961,-0.2261,-0.1652,2640.0
Anomalia,0.0126,0.1977,0.4377,-0.5284,0.1981,-0.1781,-0.2011,2880.0
Anomalia,0.0093,0.1608,0.348,-0.3962,0.161,-0.0216,-0.5439,2400.0
Anomalia,0.0149,0.198,0.4615,-0.6123,0.1985,-0.1853,0.0795,2640.0
Anomalia,0.0163,0.2449,0.4884,-0.6123,0.2454,-0.1602,-0.7287,2640.0
Anomalia,0.0161,0.2559,0.4884,-0.6123,0.2564,-0.1653,-0.9132,2880.0
Anomalia,0.0194,0.2681,0.4884,-0.6123,0.2688,-0.1746,-1.1111,2880.0
Anomalia,0.0143,0.2433,0.4884,-0.5783,0.2437,-0.0507,-1.1336,2880.0
Anomalia,0.0217,0.201,0.3674,-0.3755,0.2022,-0.087,-1.0296,2880.0
Anomalia,0.0192,0.2097,0.4345,-0.4581,0.2106,-0.1423,-0.8147,2880.0
Anomalia,0.0113,0.1971,0.4345,-0.4581,0.1975,-0.1602,-0.6524,2880.0
Anomalia,0.0204,0.178,0.4345,-0.4581,0.1792,-0.2991,-0.0343,2880.0
Anomalia,0.006,0.1931,0.4345,-0.4581,0.1932,-0.1622,-0.6042,2880.0
Anomalia,0.0095,0.1711,0.3304,-0.3181,0.1714,-0.0324,-1.0698,2880.0
Anomalia,0.0193,0.1617,0.353,-0.3181,0.1628,-0.0278,-0.7799,2640.0
Anomalia,0.0117,0.1606,0.353,-0.3181,0.1611,0.0804,-0.7515,2640.0
Anomalia,0.0254,0.1761,0.4644,-0.3707,0.1779,0.278,-0.3373,2880.0
Anomalia,0.0113,0.2049,0.4644,-0.4418,0.2052,-0.0266,-0.3063,2880.0
Anomalia,0.0083,0.2294,0.4644,-0.4418,0.2295,0.0341,-0.8102,2640.0
Anomalia,0.0125,0.2362,0.4644,-0.4418,0.2366,-0.0107,-1.0061,2640.0
Anomalia,-0.0001,0.2221,0.4243,-0.4418,0.2221,-0.0619,-1.0065,2640.0
Anomalia,0.0218,0.1902,0.4243,-0.4041,0.1915,0.0028,-0.9565,2880.0
Anomalia,0.0247,0.1497,0.3645,-0.2998,0.1517,-0.0787,-0.7784,2880.0
Anomalia,0.0113,0.141,0.3645,-0.2998,0.1415,0.0637,-0.499,2640.0
